date_reform,hourly_energy
2022082915,272.0
2022082916,294.0
2022082917,310.0
2022082918,314.0
2022082919,314.0
2022082920,314.0
2022082921,314.0
2022082922,314.0
2022082923,314.0
2022083000,0.0
2022083001,0.0
2022083002,0.0
2022083003,0.0
2022083004,0.0
2022083005,0.0
2022083006,0.0
2022083007,2.0
2022083008,6.0
2022083009,30.0
2022083010,70.99199677
2022083011,112.0
2022083012,140.0
2022083013,156.0
2022083014,176.0
2022083015,194.0
2022083016,210.9920044
2022083017,226.0
2022083018,230.0
2022083019,230.0
2022083020,230.0
2022083021,230.0
2022083022,230.0
2022083023,230.0
2022083100,0.0
2022083101,0.0
2022083102,0.0
2022083103,0.0
2022083104,0.0
2022083105,0.0
2022083106,0.0
2022083107,2.0
2022083108,16.0
2022083109,54.0
2022083110,87.00800323
2022083111,140.0
2022083112,182.0
2022083113,231.0079956
2022083114,286.0
2022083115,352.9920044
2022083116,394.0
2022083117,408.0
2022083118,411.0079956
2022083119,411.0079956
2022083120,411.0079956
2022083121,411.0079956
2022083122,411.0079956
2022083123,411.0079956
2022090100,0.0
2022090101,0.0
2022090102,0.0
2022090103,0.0
2022090104,0.0
2022090105,0.0
2022090106,0.0
2022090107,1.983999968
2022090108,20.0
2022090109,62.99200058
2022090110,122.9919968
2022090111,181.9839935
2022090112,208.9920044
2022090113,258.9920044
2022090114,269.9840088
2022090115,284.0
2022090116,304.0
2022090117,328.0
2022090118,333.9840088
2022090119,333.9840088
2022090120,333.9840088
2022090121,333.9840088
2022090122,333.9840088
2022090123,333.9840088
2022090200,0.0
2022090201,0.0
2022090202,0.0
2022090203,0.0
2022090204,0.0
2022090205,0.0
2022090206,0.0
2022090207,3.007999897
2022090208,17.00799942
2022090209,42.01599884
2022090210,75.00800323
2022090211,124.0
2022090212,165.0079956
2022090213,173.0079956
2022090214,195.0079956
2022090215,241.0079956
2022090216,260.0
2022090217,272.0
2022090218,275.0079956
2022090219,276.0
2022090220,276.0
2022090221,276.0
2022090222,276.0
2022090223,276.0
2022090300,0.0
2022090301,0.0
2022090302,0.0
2022090303,0.0
2022090304,0.0
2022090305,0.0
2022090306,0.0
2022090307,3.007999897
2022090308,20.0
2022090309,53.00799942
2022090310,94.01599884
2022090311,154.0160065
2022090312,238.0160065
2022090313,308.0
2022090314,387.0079956
2022090315,437.0079956
2022090316,459.0079956
2022090317,476.0
2022090318,483.0079956
2022090319,483.0079956
2022090320,483.0079956
2022090321,483.0079956
2022090322,483.0079956
2022090323,483.0079956
2022090400,0.0
2022090401,0.0
2022090402,0.0
2022090403,0.0
2022090404,0.0
2022090405,0.0
2022090406,0.0
2022090407,0.991999984
2022090408,14.0
2022090409,44.0
2022090410,56.99200058
2022090411,64.99199677
2022090412,79.00800323
2022090413,92.0
2022090414,122.0
2022090415,148.0
2022090416,166.0
2022090417,180.9920044
2022090418,184.9920044
2022090419,184.9920044
2022090420,184.9920044
2022090421,184.9920044
2022090422,184.9920044
2022090423,184.9920044
2022090500,0.0
2022090501,0.0
2022090502,0.0
2022090503,0.0
2022090504,0.0
2022090505,0.0
2022090506,0.0
2022090507,2.016000032
2022090508,21.00799942
2022090509,61.00799942
2022090510,97.00800323
2022090511,104.0
2022090512,108.0
2022090513,118.0159988
2022090514,127.0080032
2022090515,145.0079956
2022090516,163.0079956
2022090517,171.0079956
2022090518,175.0079956
2022090519,175.0079956
2022090520,175.0079956
2022090521,175.0079956
2022090522,175.0079956
2022090523,175.0079956
2022090600,0.0
2022090601,0.0
2022090602,0.0
2022090603,0.0
2022090604,0.0
2022090605,0.0
2022090606,0.0
2022090607,3.007999897
2022090608,20.99200058
2022090609,56.99200058
2022090610,106.0
2022090611,138.0
2022090612,195.0079956
2022090613,264.0
2022090614,319.0079956
2022090615,376.0
2022090616,386.0
2022090617,388.9920044
2022090618,390.0
2022090619,390.0
2022090620,390.0
2022090621,390.0
2022090622,390.0
2022090623,390.0
2022090700,0.0
2022090701,0.0
2022090702,0.0
2022090703,0.0
2022090704,0.0
2022090705,0.0
2022090706,0.0
2022090707,2.0
2022090708,14.0
2022090709,37.00799942
2022090710,73.00800323
2022090711,134.9920044
2022090712,208.0
2022090713,268.0
2022090714,306.9920044
2022090715,318.9920044
2022090716,330.9920044
2022090717,338.9920044
2022090718,341.0079956
2022090719,341.0079956
2022090720,341.0079956
2022090721,341.0079956
2022090722,341.0079956
2022090723,341.0079956
2022090800,0.0
2022090801,0.0
2022090802,0.0
2022090803,0.0
2022090804,0.0
2022090805,0.0
2022090806,0.0
2022090807,0.991999984
2022090808,8.0
2022090809,21.98399925
2022090810,37.98400116
2022090811,74.99199677
2022090812,125.9840012
2022090813,180.9920044
2022090814,228.9920044
2022090815,276.9920044
2022090816,300.9920044
2022090817,313.9840088
2022090818,317.9840088
2022090819,317.9840088
2022090820,317.9840088
2022090821,317.9840088
2022090822,317.9840088
2022090823,317.9840088
2022090900,0.0
2022090901,0.0
2022090902,0.0
2022090903,0.0
2022090904,0.0
2022090905,0.0
2022090906,0.0
2022090907,1.008000016
2022090908,13.00800037
2022090909,32.0
2022090910,38.01599884
2022090911,44.0
2022090912,50.01599884
2022090913,81.00800323
2022090914,115.0080032
2022090915,138.0160065
2022090916,152.0
2022090917,161.0079956
2022090918,164.0
2022090919,164.0
2022090920,164.0
2022090921,164.0
2022090922,164.0
2022090923,164.0
2022091000,0.0
2022091001,0.0
2022091002,0.0
2022091003,0.0
2022091004,0.0
2022091005,0.0
2022091006,0.0
2022091007,2.016000032
2022091008,8.0
2022091009,35.00799942
2022091010,85.00800323
2022091011,162.0160065
2022091012,243.0079956
2022091013,314.0159912
2022091014,378.0159912
2022091015,427.0079956
2022091016,476.0
2022091017,497.0079956
2022091018,505.0079956
2022091019,505.0079956
2022091020,505.0079956
2022091021,505.0079956
2022091022,505.0079956
2022091023,505.0079956
2022091100,0.0
2022091101,0.0
2022091102,0.0
2022091103,0.0
2022091104,0.0
2022091105,0.0
2022091106,0.0
2022091107,2.0
2022091108,17.00799942
2022091109,40.0
2022091110,69.00800323
2022091111,90.0
2022091112,98.99199677
2022091113,106.9919968
2022091114,130.0
2022091115,154.0
2022091116,190.9920044
2022091117,210.0
2022091118,214.9920044
2022091119,214.9920044
2022091120,214.9920044
2022091121,214.9920044
2022091122,214.9920044
2022091123,214.9920044
2022091200,0.0
2022091201,0.0
2022091202,0.0
2022091203,0.0
2022091204,0.0
2022091205,0.0
2022091206,0.0
2022091207,5.007999897
2022091208,27.00799942
2022091209,66.01599884
2022091210,114.0159988
2022091211,157.0079956
2022091212,220.0
2022091213,300.0
2022091214,374.0159912
2022091215,446.0159912
2022091216,482.0159912
2022091217,494.0159912
2022091218,497.0079956
2022091219,497.0079956
2022091220,497.0079956
2022091221,497.0079956
2022091222,497.0079956
2022091223,497.0079956
2022091300,0.0
2022091301,0.0
2022091302,0.0
2022091303,0.0
2022091304,0.0
2022091305,0.0
2022091306,0.0
2022091307,4.0
2022091308,5.007999897
2022091309,16.0
2022091310,40.0
2022091311,98.99199677
2022091312,176.0
2022091313,192.0
2022091314,216.0
2022091315,233.0079956
2022091316,248.0
2022091317,254.0
2022091318,256.0
2022091319,256.0
2022091320,256.0
2022091321,256.0
2022091322,256.0
2022091323,256.0
2022091400,0.0
2022091401,0.0
2022091402,0.0
2022091403,0.0
2022091404,0.0
2022091405,0.0
2022091406,0.0
2022091407,4.0
2022091408,26.99200058
2022091409,64.0
2022091410,100.0
2022091411,130.0
2022091412,174.0
2022091413,216.0
2022091414,257.0079956
2022091415,284.0
2022091416,309.0079956
2022091417,320.0
2022091418,322.0
2022091419,322.0
2022091420,322.0
2022091421,322.0
2022091422,322.0
2022091423,322.0
2022091500,0.0
2022091501,0.0
2022091502,0.0
2022091503,0.0
2022091504,0.0
2022091505,0.0
2022091506,0.0
2022091507,3.007999897
2022091508,23.00799942
2022091509,68.99199677
2022091510,111.0080032
2022091511,158.0
2022091512,227.0079956
2022091513,287.0079956
2022091514,343.0079956
2022091515,376.9920044
2022091516,394.0
2022091517,407.0079956
2022091518,411.0079956
2022091519,411.0079956
2022091520,411.0079956
2022091521,411.0079956
2022091522,411.0079956
2022091523,411.0079956
2022091600,0.0
2022091601,0.0
2022091602,0.0
2022091603,0.0
2022091604,0.0
2022091605,0.0
2022091606,0.0
2022091607,0.991999984
2022091608,8.991999626
2022091609,32.99200058
2022091610,84.0
2022091611,146.9920044
2022091612,194.9920044
2022091613,240.9920044
2022091614,305.9840088
2022091615,372.9920044
2022091616,418.9920044
2022091617,434.9920044
2022091618,438.9920044
2022091619,438.9920044
2022091620,438.9920044
2022091621,438.9920044
2022091622,438.9920044
2022091623,438.9920044
2022091700,0.0
2022091701,0.0
2022091702,0.0
2022091703,0.0
2022091704,0.0
2022091705,0.0
2022091706,0.0
2022091707,4.0
2022091708,24.0
2022091709,70.99199677
2022091710,114.9919968
2022091711,144.0
2022091712,181.0079956
2022091713,214.0
2022091714,242.9920044
2022091715,264.0
2022091716,285.0079956
2022091717,302.9920044
2022091718,308.0
2022091719,308.0
2022091720,308.0
2022091721,308.0
2022091722,308.0
2022091723,308.0
2022091800,0.0
2022091801,0.0
2022091802,0.0
2022091803,0.0
2022091804,0.0
2022091805,0.0
2022091806,0.0
2022091807,2.992000103
2022091808,4.0
2022091809,5.007999897
2022091810,6.0
2022091811,18.99200058
2022091812,38.99200058
2022091813,88.0
2022091814,133.0079956
2022091815,164.0
2022091816,182.0
2022091817,196.0
2022091818,198.9920044
2022091819,198.9920044
2022091820,198.9920044
2022091821,198.9920044
2022091822,198.9920044
2022091823,198.9920044
2022091900,0.0
2022091901,0.0
2022091902,0.0
2022091903,0.0
2022091904,0.0
2022091905,0.0
2022091906,0.0
2022091907,2.016000032
2022091908,15.00800037
2022091909,37.00799942
2022091910,63.00799942
2022091911,110.0159988
2022091912,146.0160065
2022091913,199.0079956
2022091914,248.0
2022091915,294.0159912
2022091916,324.0
2022091917,337.0079956
2022091918,340.0
2022091919,341.0079956
2022091920,341.0079956
2022091921,341.0079956
2022091922,341.0079956
2022091923,341.0079956
2022092000,0.0
2022092001,0.0
2022092002,0.0
2022092003,0.0
2022092004,0.0
2022092005,0.0
2022092006,0.0
2022092007,1.008000016
2022092008,6.992000103
2022092009,18.0
2022092010,45.00799942
2022092011,74.0
2022092012,102.9919968
2022092013,124.0
2022092014,146.0
2022092015,172.0
2022092016,193.0079956
2022092017,206.0
2022092018,210.0
2022092019,210.0
2022092020,210.0
2022092021,210.0
2022092022,210.0
2022092023,210.0
2022092100,0.0
2022092101,0.0
2022092102,0.0
2022092103,0.0
2022092104,0.0
2022092105,0.0
2022092106,0.0
2022092107,0.0
2022092108,0.0
2022092109,55.00799942
2022092110,104.9919968
2022092111,172.0
2022092112,247.0079956
2022092113,326.0
2022092114,391.0079956
2022092115,455.0079956
2022092116,480.0
2022092117,504.9920044
2022092118,510.0
2022092119,510.0
2022092120,510.0
2022092121,510.0
2022092122,510.0
2022092123,510.0
2022092200,0.0
2022092201,0.0
2022092202,0.0
2022092203,0.0
2022092204,0.0
2022092205,0.0
2022092206,0.0
2022092207,0.0
2022092208,0.0
2022092209,0.0
2022092210,28.0
2022092211,48.0
2022092212,90.99199677
2022092213,148.0
2022092214,204.0
2022092215,245.0079956
2022092216,270.9920044
2022092217,285.0079956
2022092218,288.0
2022092219,288.0
2022092220,288.0
2022092221,288.0
2022092222,288.0
2022092223,288.0
2022092300,0.0
2022092301,0.0
2022092302,0.0
2022092303,0.0
2022092304,0.0
2022092305,0.0
2022092306,0.0
2022092307,0.0
2022092308,0.0
2022092309,0.0
2022092310,98.99199677
2022092311,162.0
2022092312,236.0
2022092313,318.0
2022092314,378.0
2022092315,422.9920044
2022092316,454.0
2022092317,473.0079956
2022092318,478.9920044
2022092319,478.9920044
2022092320,478.9920044
2022092321,478.9920044
2022092322,478.9920044
2022092323,478.9920044
2022092400,0.0
2022092401,0.0
2022092402,0.0
2022092403,0.0
2022092404,0.0
2022092405,0.0
2022092406,0.0
2022092407,0.0
2022092408,0.0
2022092409,0.0
2022092410,0.0
2022092411,0.0
2022092412,0.0
2022092413,0.0
2022092414,0.0
2022092415,0.0
2022092416,0.0
2022092417,0.0
2022092418,0.0
2022092419,0.0
2022092420,0.0
2022092421,0.0
2022092422,0.0
2022092423,0.0
2022092500,0.0
2022092501,0.0
2022092502,0.0
2022092503,0.0
2022092504,0.0
2022092505,0.0
2022092506,0.0
2022092507,0.0
2022092508,1.008000016
2022092509,4.0
2022092510,7.007999897
2022092511,19.00799942
2022092512,53.00799942
2022092513,109.0080032
2022092514,179.0079956
2022092515,224.0
2022092516,257.0079956
2022092517,271.0079956
2022092518,275.0079956
2022092519,275.0079956
2022092520,275.0079956
2022092521,275.0079956
2022092522,275.0079956
2022092523,275.0079956
2022092600,0.0
2022092601,0.0
2022092602,0.0
2022092603,0.0
2022092604,0.0
2022092605,0.0
2022092606,0.0
2022092607,0.0
2022092608,0.0
2022092609,0.0
2022092610,0.0
2022092611,0.0
2022092612,0.0
2022092613,0.0
2022092614,0.0
2022092615,0.0
2022092616,0.0
2022092617,238.0
2022092618,240.9920044
2022092619,240.9920044
2022092620,240.9920044
2022092621,240.9920044
2022092622,240.9920044
2022092623,240.9920044
2022092700,0.0
2022092701,0.0
2022092702,0.0
2022092703,0.0
2022092704,0.0
2022092705,0.0
2022092706,0.0
2022092707,0.0
2022092708,0.0
2022092709,0.0
2022092710,0.0
2022092711,163.0079956
2022092712,234.0160065
2022092713,288.0
2022092714,345.0079956
2022092715,402.0159912
2022092716,446.0159912
2022092717,462.0159912
2022092718,467.0079956
2022092719,467.0079956
2022092720,467.0079956
2022092721,467.0079956
2022092722,467.0079956
2022092723,467.0079956
2022092800,0.0
2022092801,0.0
2022092802,0.0
2022092803,0.0
2022092804,0.0
2022092805,0.0
2022092806,0.0
2022092807,0.0
2022092808,0.0
2022092809,64.99199677
2022092810,116.0
2022092811,174.0
2022092812,212.0
2022092813,278.0
2022092814,339.0079956
2022092815,394.0
2022092816,432.9920044
2022092817,448.0
2022092818,451.0079956
2022092819,451.0079956
2022092820,451.0079956
2022092821,451.0079956
2022092822,451.0079956
2022092823,451.0079956
2022092900,0.0
2022092901,0.0
2022092902,0.0
2022092903,0.0
2022092904,0.0
2022092905,0.0
2022092906,0.0
2022092907,0.0
2022092908,8.0
2022092909,28.99200058
2022092910,74.99199677
2022092911,120.0
2022092912,157.9839935
2022092913,200.0
2022092914,245.9839935
2022092915,277.9840088
2022092916,296.0
2022092917,310.9920044
2022092918,314.9920044
2022092919,314.9920044
2022092920,314.9920044
2022092921,314.9920044
2022092922,314.9920044
2022092923,314.9920044
2022093000,0.0
2022093001,0.0
2022093002,0.0
2022093003,0.0
2022093004,0.0
2022093005,0.0
2022093006,0.0
2022093007,2.992000103
2022093008,17.00799942
2022093009,50.0
2022093010,104.0
2022093011,158.9920044
2022093012,218.9920044
2022093013,296.0
2022093014,373.0079956
2022093015,438.0
2022093016,474.9920044
2022093017,488.0
2022093018,490.9920044
2022093019,490.9920044
2022093020,490.9920044
2022093021,490.9920044
2022093022,490.9920044
2022093023,490.9920044
2022100100,0.0
2022100101,0.0
2022100102,0.0
2022100103,0.0
2022100104,0.0
2022100105,0.0
2022100106,0.0
2022100107,4.0
2022100108,30.01600075
2022100109,61.00799942
2022100110,113.0080032
2022100111,165.0079956
2022100112,200.0
2022100113,206.0160065
2022100114,266.0159912
2022100115,301.0079956
2022100116,317.0079956
2022100117,321.0079956
2022100118,325.0079956
2022100119,325.0079956
2022100120,325.0079956
2022100121,325.0079956
2022100122,325.0079956
2022100123,325.0079956
2022100200,0.0
2022100201,0.0
2022100202,0.0
2022100203,0.0
2022100204,0.0
2022100205,0.0
2022100206,0.0
2022100207,0.0
2022100208,0.0
2022100209,32.0
2022100210,72.0
2022100211,140.0
2022100212,210.9920044
2022100213,278.9920044
2022100214,346.9920044
2022100215,390.9920044
2022100216,414.9920044
2022100217,426.0
2022100218,426.9920044
2022100219,426.9920044
2022100220,426.9920044
2022100221,426.9920044
2022100222,426.9920044
2022100223,426.9920044
2022100300,0.0
2022100301,0.0
2022100302,0.0
2022100303,0.0
2022100304,0.0
2022100305,0.0
2022100306,0.0
2022100307,0.0
2022100308,0.0
2022100309,0.0
2022100310,0.0
2022100311,0.0
2022100312,249.0079956
2022100313,254.0160065
2022100314,255.0079956
2022100315,258.0159912
2022100316,265.0079956
2022100317,277.0079956
2022100318,281.0079956
2022100319,281.0079956
2022100320,281.0079956
2022100321,281.0079956
2022100322,281.0079956
2022100323,281.0079956
2022100400,0.0
2022100401,0.0
2022100402,0.0
2022100403,0.0
2022100404,0.0
2022100405,0.0
2022100406,0.0
2022100407,0.0
2022100408,28.0
2022100409,50.99200058
2022100410,82.99199677
2022100411,109.0080032
2022100412,145.0079956
2022100413,188.0
2022100414,230.9920044
2022100415,258.9920044
2022100416,270.9920044
2022100417,280.0
2022100418,281.0079956
2022100419,281.0079956
2022100420,281.0079956
2022100421,281.0079956
2022100422,281.0079956
2022100423,281.0079956
2022100500,0.0
2022100501,0.0
2022100502,0.0
2022100503,0.0
2022100504,0.0
2022100505,0.0
2022100506,0.0
2022100507,0.0
2022100508,0.0
2022100509,0.0
2022100510,0.0
2022100511,0.0
2022100512,0.0
2022100513,0.0
2022100514,0.0
2022100515,0.0
2022100516,0.0
2022100517,0.0
2022100518,0.0
2022100519,0.0
2022100520,0.0
2022100521,0.0
2022100522,0.0
2022100523,0.0
2022100600,0.0
2022100601,0.0
2022100602,0.0
2022100603,0.0
2022100604,0.0
2022100605,0.0
2022100606,0.0
2022100607,0.0
2022100608,0.0
2022100609,0.0
2022100610,93.00800323
2022100611,122.0159988
2022100612,137.0079956
2022100613,187.0079956
2022100614,194.0160065
2022100615,205.0079956
2022100616,216.0
2022100617,228.0
2022100618,232.0
2022100619,233.0079956
2022100620,233.0079956
2022100621,233.0079956
2022100622,233.0079956
2022100623,233.0079956
2022100700,0.0
2022100701,0.0
2022100702,0.0
2022100703,0.0
2022100704,0.0
2022100705,0.0
2022100706,0.0
2022100707,0.0
2022100708,16.0
2022100709,36.0
2022100710,61.00799942
2022100711,82.0
2022100712,110.9919968
2022100713,118.9919968
2022100714,130.0
2022100715,142.0
2022100716,150.0
2022100717,154.9920044
2022100718,157.0079956
2022100719,157.0079956
2022100720,157.0079956
2022100721,157.0079956
2022100722,157.0079956
2022100723,157.0079956
2022100800,0.0
2022100801,0.0
2022100802,0.0
2022100803,0.0
2022100804,0.0
2022100805,0.0
2022100806,0.0
2022100807,0.0
2022100808,0.0
2022100809,0.0
2022100810,0.0
2022100811,0.0
2022100812,0.0
2022100813,0.0
2022100814,0.0
2022100815,0.0
2022100816,0.0
2022100817,0.0
2022100818,0.0
2022100819,0.0
2022100820,0.0
2022100821,0.0
2022100822,0.0
2022100823,0.0
2022100900,0.0
2022100901,0.0
2022100902,0.0
2022100903,0.0
2022100904,0.0
2022100905,0.0
2022100906,0.0
2022100907,0.0
2022100908,0.0
2022100909,0.0
2022100910,0.0
2022100911,0.0
2022100912,0.0
2022100913,0.0
2022100914,0.0
2022100915,0.0
2022100916,0.0
2022100917,0.0
2022100918,0.0
2022100919,0.0
2022100920,0.0
2022100921,0.0
2022100922,0.0
2022100923,0.0
2022101000,0.0
2022101001,0.0
2022101002,0.0
2022101003,0.0
2022101004,0.0
2022101005,0.0
2022101006,0.0
2022101007,0.0
2022101008,0.0
2022101009,0.0
2022101010,27.00799942
2022101011,55.00799942
2022101012,87.00800323
2022101013,116.9919968
2022101014,164.0
2022101015,200.9920044
2022101016,220.0
2022101017,235.0079956
2022101018,236.9920044
2022101019,236.9920044
2022101020,236.9920044
2022101021,236.9920044
2022101022,236.9920044
2022101023,236.9920044
2022101100,0.0
2022101101,0.0
2022101102,0.0
2022101103,0.0
2022101104,0.0
2022101105,0.0
2022101106,0.0
2022101107,0.0
2022101108,0.0
2022101109,0.0
2022101110,0.0
2022101111,0.0
2022101112,212.0
2022101113,282.0159912
2022101114,334.0159912
2022101115,375.0079956
2022101116,409.0079956
2022101117,418.0159912
2022101118,419.0079956
2022101119,419.0079956
2022101120,419.0079956
2022101121,419.0079956
2022101122,419.0079956
2022101123,419.0079956
2022101200,0.0
2022101201,0.0
2022101202,0.0
2022101203,0.0
2022101204,0.0
2022101205,0.0
2022101206,0.0
2022101207,0.0
2022101208,0.0
2022101209,0.0
2022101210,0.0
2022101211,0.0
2022101212,0.0
2022101213,0.0
2022101214,0.0
2022101215,0.0
2022101216,0.0
2022101217,0.0
2022101218,300.9920044
2022101219,300.9920044
2022101220,300.9920044
2022101221,300.9920044
2022101222,300.9920044
2022101223,300.9920044
2022101300,0.0
2022101301,0.0
2022101302,0.0
2022101303,0.0
2022101304,0.0
2022101305,0.0
2022101306,0.0
2022101307,0.0
2022101308,0.0
2022101309,0.0
2022101310,0.0
2022101311,0.0
2022101312,0.0
2022101313,342.0159912
2022101314,386.0159912
2022101315,458.0159912
2022101316,507.0079956
2022101317,530.0159912
2022101318,534.0159912
2022101319,534.0159912
2022101320,534.0159912
2022101321,534.0159912
2022101322,534.0159912
2022101323,534.0159912
2022101400,0.0
2022101401,0.0
2022101402,0.0
2022101403,0.0
2022101404,0.0
2022101405,0.0
2022101406,0.0
2022101407,0.0
2022101408,0.0
2022101409,0.0
2022101410,122.9919968
2022101411,150.9920044
2022101412,181.9839935
2022101413,216.9920044
2022101414,248.9920044
2022101415,294.9920044
2022101416,329.9840088
2022101417,348.0
2022101418,349.9840088
2022101419,349.9840088
2022101420,349.9840088
2022101421,349.9840088
2022101422,349.9840088
2022101423,349.9840088
2022101500,0.0
2022101501,0.0
2022101502,0.0
2022101503,0.0
2022101504,0.0
2022101505,0.0
2022101506,0.0
2022101507,0.0
2022101508,0.0
2022101509,0.0
2022101510,137.0079956
2022101511,206.0160065
2022101512,279.0079956
2022101513,352.0
2022101514,415.0079956
2022101515,438.0159912
2022101516,459.0079956
2022101517,480.0
2022101518,485.0079956
2022101519,485.0079956
2022101520,485.0079956
2022101521,485.0079956
2022101522,485.0079956
2022101523,485.0079956
2022101600,0.0
2022101601,0.0
2022101602,0.0
2022101603,0.0
2022101604,0.0
2022101605,0.0
2022101606,0.0
2022101607,1.008000016
2022101608,5.007999897
2022101609,12.0
2022101610,30.99200058
2022101611,68.0
2022101612,122.0
2022101613,170.9920044
2022101614,208.0
2022101615,249.0079956
2022101616,285.0079956
2022101617,302.9920044
2022101618,306.9920044
2022101619,306.9920044
2022101620,306.9920044
2022101621,306.9920044
2022101622,306.9920044
2022101623,306.9920044
2022101700,0.0
2022101701,0.0
2022101702,0.0
2022101703,0.0
2022101704,0.0
2022101705,0.0
2022101706,0.0
2022101707,0.0
2022101708,0.0
2022101709,0.0
2022101710,0.0
2022101711,143.0079956
2022101712,199.0079956
2022101713,256.0
2022101714,301.0079956
2022101715,362.0159912
2022101716,381.0079956
2022101717,406.0159912
2022101718,411.0079956
2022101719,411.0079956
2022101720,411.0079956
2022101721,411.0079956
2022101722,411.0079956
2022101723,411.0079956
2022101800,0.0
2022101801,0.0
2022101802,0.0
2022101803,0.0
2022101804,0.0
2022101805,0.0
2022101806,0.0
2022101807,0.0
2022101808,0.0
2022101809,44.0
2022101810,74.0
2022101811,108.9919968
2022101812,160.0
2022101813,207.0079956
2022101814,256.9920044
2022101815,296.9920044
2022101816,326.0
2022101817,343.0079956
2022101818,347.0079956
2022101819,347.0079956
2022101820,347.0079956
2022101821,347.0079956
2022101822,347.0079956
2022101823,347.0079956
2022101900,0.0
2022101901,0.0
2022101902,0.0
2022101903,0.0
2022101904,0.0
2022101905,0.0
2022101906,0.0
2022101907,0.0
2022101908,0.0
2022101909,0.0
2022101910,0.0
2022101911,0.0
2022101912,121.9840012
2022101913,180.0
2022101914,236.0
2022101915,272.0
2022101916,293.9840088
2022101917,301.9840088
2022101918,304.0
2022101919,304.0
2022101920,304.0
2022101921,304.0
2022101922,304.0
2022101923,304.0
2022102000,0.0
2022102001,0.0
2022102002,0.0
2022102003,0.0
2022102004,0.0
2022102005,0.0
2022102006,0.0
2022102007,5.984000206
2022102008,28.99200058
2022102009,72.99199677
2022102010,113.9840012
2022102011,178.9920044
2022102012,244.0
2022102013,322.9920044
2022102014,384.9920044
2022102015,448.0
2022102016,492.0
2022102017,516.0
2022102018,521.9840088
2022102019,521.9840088
2022102020,521.9840088
2022102021,521.9840088
2022102022,521.9840088
2022102023,521.9840088
2022102100,0.0
2022102101,0.0
2022102102,0.0
2022102103,0.0
2022102104,0.0
2022102105,0.0
2022102106,0.0
2022102107,0.0
2022102108,0.0
2022102109,0.0
2022102110,46.01599884
2022102111,75.00800323
2022102112,105.0080032
2022102113,110.0159988
2022102114,112.0
2022102115,115.0080032
2022102116,124.0
2022102117,128.0
2022102118,129.0079956
2022102119,129.0079956
2022102120,129.0079956
2022102121,129.0079956
2022102122,129.0079956
2022102123,129.0079956
2022102200,0.0
2022102201,0.0
2022102202,0.0
2022102203,0.0
2022102204,0.0
2022102205,0.0
2022102206,0.0
2022102207,4.0
2022102208,30.0
2022102209,70.0
2022102210,110.9919968
2022102211,170.0
2022102212,221.0079956
2022102213,261.0079956
2022102214,282.9920044
2022102215,292.0
2022102216,294.9920044
2022102217,296.0
2022102218,296.0
2022102219,296.0
2022102220,296.0
2022102221,296.0
2022102222,296.0
2022102223,296.0
2022102300,0.0
2022102301,0.0
2022102302,0.0
2022102303,0.0
2022102304,0.0
2022102305,0.0
2022102306,0.0
2022102307,1.008000016
2022102308,6.992000103
2022102309,30.0
2022102310,68.0
2022102311,100.0
2022102312,149.0079956
2022102313,202.0
2022102314,237.0079956
2022102315,273.0079956
2022102316,298.9920044
2022102317,310.0
2022102318,313.0079956
2022102319,313.0079956
2022102320,313.0079956
2022102321,313.0079956
2022102322,313.0079956
2022102323,313.0079956
2022102400,0.0
2022102401,0.0
2022102402,0.0
2022102403,0.0
2022102404,0.0
2022102405,0.0
2022102406,0.0
2022102407,0.0
2022102408,0.0
2022102409,0.0
2022102410,0.0
2022102411,0.0
2022102412,0.0
2022102413,0.0
2022102414,0.0
2022102415,0.0
2022102416,0.0
2022102417,0.0
2022102418,0.0
2022102419,0.0
2022102420,0.0
2022102421,0.0
2022102422,0.0
2022102423,0.0
2022102500,0.0
2022102501,0.0
2022102502,0.0
2022102503,0.0
2022102504,0.0
2022102505,0.0
2022102506,0.0
2022102507,4.0
2022102508,32.0
2022102509,78.0
2022102510,138.0
2022102511,184.9920044
2022102512,214.0
2022102513,244.9920044
2022102514,282.0
2022102515,298.0
2022102516,298.0
2022102517,299.0079956
2022102518,299.0079956
2022102519,299.0079956
2022102520,299.0079956
2022102521,299.0079956
2022102522,299.0079956
2022102523,299.0079956
2022102600,0.0
2022102601,0.0
2022102602,0.0
2022102603,0.0
2022102604,0.0
2022102605,0.0
2022102606,0.0
2022102607,0.0
2022102608,0.0
2022102609,25.98399925
2022102610,45.98400116
2022102611,68.0
2022102612,92.99199677
2022102613,128.9920044
2022102614,162.9920044
2022102615,185.9839935
2022102616,200.0
2022102617,210.9920044
2022102618,212.9920044
2022102619,212.9920044
2022102620,212.9920044
2022102621,212.9920044
2022102622,212.9920044
2022102623,212.9920044
2022102700,0.0
2022102701,0.0
2022102702,0.0
2022102703,0.0
2022102704,0.0
2022102705,0.0
2022102706,0.0
2022102707,0.0
2022102708,0.0
2022102709,0.0
2022102710,0.0
2022102711,0.0
2022102712,0.0
2022102713,0.0
2022102714,0.0
2022102715,0.0
2022102716,0.0
2022102717,0.0
2022102718,0.0
2022102719,0.0
2022102720,0.0
2022102721,0.0
2022102722,0.0
2022102723,0.0
2022102800,0.0
2022102801,0.0
2022102802,0.0
2022102803,0.0
2022102804,0.0
2022102805,0.0
